choice,x.1,x.2,x.3,d.1,d.2
18,-2.402894606,1.499964415,1.760030815,-2.080424281,0.130223288
24,-0.256928763,2.754606,2.265752994,-1.604060794,0.210911875
20,-0.711947902,-0.442914816,1.017715669,-2.352889261,1.215491995
16,-1.37692266,0.206646709,3.735740719,-0.917295262,0.633560308
20,-0.711947902,-0.442914816,1.017715669,-3.085683172,-0.017329859
18,-2.402894606,1.499964415,1.760030815,-1.979112994,1.045494808
8,0.300545532,1.163765672,1.872015986,-1.303793776,1.974788533
29,1.026941781,2.516240509,3.640443388,-0.924788003,1.136502798
29,1.026941781,2.516240509,3.640443388,0.139885412,1.131483317
24,-0.256928763,2.754606,2.265752994,-1.41479962,1.717580106
18,-2.402894606,1.499964415,1.760030815,-2.378853418,0.22353698
8,0.300545532,1.163765672,1.872015986,-1.212446421,1.113085404
28,-0.878088594,0.873728212,0.289505684,-1.728217126,0.534379724
18,-2.402894606,1.499964415,1.760030815,-2.121476878,1.079465536
21,0.196205629,1.58552205,1.567075356,-0.414357081,-0.818177055
29,1.026941781,2.516240509,3.640443388,-0.125598299,2.70451015
29,1.026941781,2.516240509,3.640443388,1.098312671,1.724763731
29,1.026941781,2.516240509,3.640443388,0.164107693,0.798331386
18,-2.402894606,1.499964415,1.760030815,-1.512044833,0.199223131
29,1.026941781,2.516240509,3.640443388,-2.075462837,2.55684622
16,-1.37692266,0.206646709,3.735740719,-1.628027236,1.622402795
29,1.026941781,2.516240509,3.640443388,-1.294071801,1.207972
18,-2.402894606,1.499964415,1.760030815,-1.185795981,-0.032871406
24,-0.256928763,2.754606,2.265752994,-1.414750915,0.235594081
29,1.026941781,2.516240509,3.640443388,-0.856019331,2.160892484
6,-0.886914693,1.645032857,1.779570816,-0.827014297,-0.256294425
5,0.56081774,2.085625404,1.91047032,-2.834617982,1.625019912
15,0.015153229,0.841921133,1.843859613,-0.312026074,0.186656615
5,0.56081774,2.085625404,1.91047032,-0.095842403,0.551786537
3,-1.180979756,0.751009664,0.521851263,-1.16306902,-0.533674155
28,-0.878088594,0.873728212,0.289505684,-2.900956305,-0.629835891
22,-0.991668545,1.423601668,2.042829789,-1.59996269,2.072870388
26,0.479070729,1.483563397,0.593446233,-0.304779797,0.099298422
3,-1.180979756,0.751009664,0.521851263,-1.984681261,0.810714557
22,-0.991668545,1.423601668,2.042829789,-0.717312909,-0.192418783
21,0.196205629,1.58552205,1.567075356,-3.017370071,1.787084548
18,-2.402894606,1.499964415,1.760030815,-1.855969722,0.277123144
7,-1.472914183,-0.85104105,0.5107855,-2.60911209,0.451400388
24,-0.256928763,2.754606,2.265752994,-3.111936633,2.436108881
29,1.026941781,2.516240509,3.640443388,-0.50441074,1.156502069
24,-0.256928763,2.754606,2.265752994,-1.083809148,0.819968481
29,1.026941781,2.516240509,3.640443388,1.521288235,1.233199878
30,0.988594142,1.254374518,0.307014682,-0.543509606,1.021282294
8,0.300545532,1.163765672,1.872015986,-1.41794278,1.332596903
18,-2.402894606,1.499964415,1.760030815,-1.747001415,1.684501754
12,0.264161268,1.462362841,2.565903024,-0.078362808,1.42188076
24,-0.256928763,2.754606,2.265752994,0.073011501,0.322795369
12,0.264161268,1.462362841,2.565903024,-3.029706925,1.6546213
18,-2.402894606,1.499964415,1.760030815,-1.187874832,0.292188373
22,-0.991668545,1.423601668,2.042829789,-1.324634102,0.148153896
16,-1.37692266,0.206646709,3.735740719,-1.301132641,1.300661739
6,-0.886914693,1.645032857,1.779570816,-2.620320606,1.076679615
3,-1.180979756,0.751009664,0.521851263,-2.229695651,0.20113454
24,-0.256928763,2.754606,2.265752994,-1.352505962,0.779495365
29,1.026941781,2.516240509,3.640443388,0.119349435,2.515888035
29,1.026941781,2.516240509,3.640443388,0.17069459,2.292955511
9,-1.053842446,1.367838803,3.113957413,-1.087937275,2.016407879
18,-2.402894606,1.499964415,1.760030815,-2.091868588,0.112240364
13,0.807992574,1.824290909,1.634805033,-3.220638164,2.323088487
16,-1.37692266,0.206646709,3.735740719,-2.183809038,2.358912388
12,0.264161268,1.462362841,2.565903024,0.076619467,-0.004587551
13,0.807992574,1.824290909,1.634805033,-1.623050578,1.052256784
9,-1.053842446,1.367838803,3.113957413,-2.079607443,2.157995238
6,-0.886914693,1.645032857,1.779570816,-1.699563321,0.063847348
3,-1.180979756,0.751009664,0.521851263,-2.936160499,0.08062969
7,-1.472914183,-0.85104105,0.5107855,-0.55288877,-1.572076958
29,1.026941781,2.516240509,3.640443388,0.005597613,0.813276556
29,1.026941781,2.516240509,3.640443388,-0.325575075,0.627255224
3,-1.180979756,0.751009664,0.521851263,-1.446544501,1.369247601
30,0.988594142,1.254374518,0.307014682,-1.05987533,0.09968274
6,-0.886914693,1.645032857,1.779570816,-3.438103772,1.764862015
3,-1.180979756,0.751009664,0.521851263,-1.802253503,-0.461878234
18,-2.402894606,1.499964415,1.760030815,-0.599982222,-0.027065131
16,-1.37692266,0.206646709,3.735740719,-1.096734649,1.921710193
21,0.196205629,1.58552205,1.567075356,-2.002749339,1.583222113
14,0.87808459,-0.867673355,0.953197874,0.129039217,-0.316420097
29,1.026941781,2.516240509,3.640443388,-1.98369157,2.8981376
29,1.026941781,2.516240509,3.640443388,0.892823017,1.687707295
24,-0.256928763,2.754606,2.265752994,-0.775098987,0.675685405
24,-0.256928763,2.754606,2.265752994,0.01099429,0.849252032
29,1.026941781,2.516240509,3.640443388,-0.184973244,3.307089581
3,-1.180979756,0.751009664,0.521851263,-0.980094377,-0.574364775
18,-2.402894606,1.499964415,1.760030815,-1.649488506,1.023228423
18,-2.402894606,1.499964415,1.760030815,-1.952229716,0.883983314
29,1.026941781,2.516240509,3.640443388,-0.737997583,0.224634183
29,1.026941781,2.516240509,3.640443388,-0.568005159,1.438488115
29,1.026941781,2.516240509,3.640443388,-0.615437442,2.15409712
29,1.026941781,2.516240509,3.640443388,-2.228592229,2.472522352
15,0.015153229,0.841921133,1.843859613,-1.75074067,1.896650218
29,1.026941781,2.516240509,3.640443388,-0.366107772,1.009717049
29,1.026941781,2.516240509,3.640443388,0.075664251,0.976154624
5,0.56081774,2.085625404,1.91047032,-0.334236513,0.481708096
29,1.026941781,2.516240509,3.640443388,0.172199226,0.339450669
24,-0.256928763,2.754606,2.265752994,-0.926145776,0.635977546
3,-1.180979756,0.751009664,0.521851263,-1.091315537,-0.66310144
24,-0.256928763,2.754606,2.265752994,-0.431860451,1.167486796
30,0.988594142,1.254374518,0.307014682,-0.662319136,0.24718335
29,1.026941781,2.516240509,3.640443388,-0.396790886,1.428087212
6,-0.886914693,1.645032857,1.779570816,-2.359211328,0.469714065
24,-0.256928763,2.754606,2.265752994,-0.436755112,1.139387947
23,0.642784775,1.41269264,0.097406306,-0.589314443,0.561950111
5,0.56081774,2.085625404,1.91047032,-1.163790273,1.541591454
25,0.287986545,0.152256552,3.100631949,-1.776592474,1.106887728
19,0.595510056,1.536614777,1.630393127,-0.898349445,0.412523465
29,1.026941781,2.516240509,3.640443388,-1.417155573,2.433669195
10,0.190380504,0.569139556,1.518014367,-1.802223423,-0.416971832
29,1.026941781,2.516240509,3.640443388,1.228967941,0.12326473
5,0.56081774,2.085625404,1.91047032,-2.60850907,2.758402381
29,1.026941781,2.516240509,3.640443388,0.531651578,2.413667825
3,-1.180979756,0.751009664,0.521851263,-1.42411644,0.460545035
29,1.026941781,2.516240509,3.640443388,1.171558467,-0.599049377
5,0.56081774,2.085625404,1.91047032,-0.499438854,0.505954086
23,0.642784775,1.41269264,0.097406306,-0.825783664,1.318038312
13,0.807992574,1.824290909,1.634805033,-1.312434242,1.15511427
29,1.026941781,2.516240509,3.640443388,0.878637599,1.170458333
29,1.026941781,2.516240509,3.640443388,-0.561966755,0.866494658
29,1.026941781,2.516240509,3.640443388,-0.709928272,1.724081954
6,-0.886914693,1.645032857,1.779570816,-0.814375962,0.373761547
29,1.026941781,2.516240509,3.640443388,-1.221860412,2.531891577
29,1.026941781,2.516240509,3.640443388,-0.266928989,1.379136971
5,0.56081774,2.085625404,1.91047032,-0.227430509,1.351516447
12,0.264161268,1.462362841,2.565903024,-1.160276256,0.20865084
18,-2.402894606,1.499964415,1.760030815,-0.161494217,-1.85031284
30,0.988594142,1.254374518,0.307014682,-2.424219657,1.194785156
6,-0.886914693,1.645032857,1.779570816,-0.303366333,-0.697919279
3,-1.180979756,0.751009664,0.521851263,-2.198410948,-0.116459876
18,-2.402894606,1.499964415,1.760030815,-0.900974204,-0.853834769
29,1.026941781,2.516240509,3.640443388,-0.465645909,1.196317826
7,-1.472914183,-0.85104105,0.5107855,-3.162715707,1.333484279
21,0.196205629,1.58552205,1.567075356,-2.32156099,0.712653807
29,1.026941781,2.516240509,3.640443388,-0.186888114,0.960007173
24,-0.256928763,2.754606,2.265752994,-1.165414361,1.069750168
29,1.026941781,2.516240509,3.640443388,-0.28202577,2.012401616
29,1.026941781,2.516240509,3.640443388,-2.186349721,2.230810235
19,0.595510056,1.536614777,1.630393127,-1.870365602,0.743748781
1,1.066382309,0.607186101,2.282936893,-1.314166097,0.301418893
29,1.026941781,2.516240509,3.640443388,0.909184996,0.789183399
29,1.026941781,2.516240509,3.640443388,-0.5388956,1.183629207
29,1.026941781,2.516240509,3.640443388,-1.00836328,1.682312863
24,-0.256928763,2.754606,2.265752994,-0.265816854,0.776721392
24,-0.256928763,2.754606,2.265752994,-1.57865185,0.354562675
18,-2.402894606,1.499964415,1.760030815,-2.507175979,0.227091871
8,0.300545532,1.163765672,1.872015986,-1.248552552,0.827710036
29,1.026941781,2.516240509,3.640443388,-0.445461731,1.511845955
24,-0.256928763,2.754606,2.265752994,-0.657786589,-0.238171956
29,1.026941781,2.516240509,3.640443388,-0.009259802,2.704098535
31,0,0,0,-0.75195812,0.027452225
12,0.264161268,1.462362841,2.565903024,-1.364638131,1.433271175
16,-1.37692266,0.206646709,3.735740719,-2.901465072,2.366568946
29,1.026941781,2.516240509,3.640443388,-0.511034792,2.634849165
6,-0.886914693,1.645032857,1.779570816,-1.239532849,0.477950024
29,1.026941781,2.516240509,3.640443388,-1.54732307,2.040239376
12,0.264161268,1.462362841,2.565903024,-0.772107249,2.050412256
23,0.642784775,1.41269264,0.097406306,-1.713868843,0.669660347
12,0.264161268,1.462362841,2.565903024,-1.286466077,1.010420906
29,1.026941781,2.516240509,3.640443388,1.206084667,1.65672174
18,-2.402894606,1.499964415,1.760030815,-0.624510139,-0.333584266
24,-0.256928763,2.754606,2.265752994,-1.033917418,0.770143376
29,1.026941781,2.516240509,3.640443388,-0.25907917,1.990614484
29,1.026941781,2.516240509,3.640443388,-0.862308061,0.841910077
29,1.026941781,2.516240509,3.640443388,-0.311130337,1.609706932
29,1.026941781,2.516240509,3.640443388,-1.907558886,2.996515224
3,-1.180979756,0.751009664,0.521851263,-1.511593095,-0.853112429
12,0.264161268,1.462362841,2.565903024,-0.982876321,1.024582349
29,1.026941781,2.516240509,3.640443388,-0.864544603,1.197790072
12,0.264161268,1.462362841,2.565903024,0.616951663,-0.130025604
29,1.026941781,2.516240509,3.640443388,-0.361539934,1.698597322
13,0.807992574,1.824290909,1.634805033,-1.745571199,2.316746986
22,-0.991668545,1.423601668,2.042829789,-1.433116706,0.779160812
10,0.190380504,0.569139556,1.518014367,-1.058079557,1.385843389
6,-0.886914693,1.645032857,1.779570816,-1.540098617,1.289826254
29,1.026941781,2.516240509,3.640443388,0.053198364,1.284989789
29,1.026941781,2.516240509,3.640443388,-0.354147976,1.774092755
29,1.026941781,2.516240509,3.640443388,-0.635455737,1.919672583
29,1.026941781,2.516240509,3.640443388,-0.536988291,1.004224202
7,-1.472914183,-0.85104105,0.5107855,-1.684694408,0.164206336
29,1.026941781,2.516240509,3.640443388,-1.084855331,2.446373565
29,1.026941781,2.516240509,3.640443388,-0.766647017,1.908562388
24,-0.256928763,2.754606,2.265752994,-1.398474268,1.330039352
29,1.026941781,2.516240509,3.640443388,-0.371619847,1.957484256
18,-2.402894606,1.499964415,1.760030815,-2.583479819,0.38236941
29,1.026941781,2.516240509,3.640443388,-0.762323889,2.321388584
29,1.026941781,2.516240509,3.640443388,1.43419993,0.536092675
24,-0.256928763,2.754606,2.265752994,-0.90205595,0.300897738
5,0.56081774,2.085625404,1.91047032,-1.220118793,0.784811283
24,-0.256928763,2.754606,2.265752994,-0.455127138,0.874588622
24,-0.256928763,2.754606,2.265752994,-0.223663675,0.634766176
30,0.988594142,1.254374518,0.307014682,-1.897069837,2.104009385
11,-0.444533984,0.222900892,2.007848775,-0.14081276,-1.431851776
3,-1.180979756,0.751009664,0.521851263,-3.381725098,2.097368192
10,0.190380504,0.569139556,1.518014367,-0.603148973,0.472597864
19,0.595510056,1.536614777,1.630393127,-2.064448755,0.948277398
29,1.026941781,2.516240509,3.640443388,-0.099991078,1.646271963
16,-1.37692266,0.206646709,3.735740719,-2.269537643,2.008657782
23,0.642784775,1.41269264,0.097406306,-2.603419758,1.091101744
29,1.026941781,2.516240509,3.640443388,2.398850661,-0.029842178
24,-0.256928763,2.754606,2.265752994,-0.650358224,0.835539961
24,-0.256928763,2.754606,2.265752994,-0.552353959,0.260965861
1,1.066382309,0.607186101,2.282936893,-0.859207709,0.560862469
18,-2.402894606,1.499964415,1.760030815,-0.688737125,1.202327694
29,1.026941781,2.516240509,3.640443388,-0.242778048,0.173683312
29,1.026941781,2.516240509,3.640443388,-0.974289956,2.482391435
29,1.026941781,2.516240509,3.640443388,0.126845749,0.762754236
29,1.026941781,2.516240509,3.640443388,-0.547297251,0.885878152
29,1.026941781,2.516240509,3.640443388,-0.870951896,-0.182472847
29,1.026941781,2.516240509,3.640443388,-0.655731286,3.362197803
24,-0.256928763,2.754606,2.265752994,-1.673090104,0.468363496
22,-0.991668545,1.423601668,2.042829789,-1.219472379,1.487092942
29,1.026941781,2.516240509,3.640443388,0.36542417,1.593674274
18,-2.402894606,1.499964415,1.760030815,-2.821719494,0.507846486
24,-0.256928763,2.754606,2.265752994,-1.709637927,1.470672877
29,1.026941781,2.516240509,3.640443388,-0.162310877,1.594255442
22,-0.991668545,1.423601668,2.042829789,-1.700726318,1.040234748
23,0.642784775,1.41269264,0.097406306,-0.315034674,-0.44946632
29,1.026941781,2.516240509,3.640443388,-0.542780472,2.440017339
29,1.026941781,2.516240509,3.640443388,-0.80264524,1.636790453
3,-1.180979756,0.751009664,0.521851263,-1.987536447,0.121737624
6,-0.886914693,1.645032857,1.779570816,-1.761114,0.901203991
3,-1.180979756,0.751009664,0.521851263,-0.979096862,0.466026137
29,1.026941781,2.516240509,3.640443388,-1.198841945,1.404144599
29,1.026941781,2.516240509,3.640443388,-1.286661339,1.298569314
29,1.026941781,2.516240509,3.640443388,0.279131435,0.885670023
7,-1.472914183,-0.85104105,0.5107855,-2.629194543,0.36987007
23,0.642784775,1.41269264,0.097406306,-1.414159265,0.054006773
29,1.026941781,2.516240509,3.640443388,-1.383938206,2.130710898
22,-0.991668545,1.423601668,2.042829789,-1.372460511,1.063371758
11,-0.444533984,0.222900892,2.007848775,-1.291430965,0.692935455
29,1.026941781,2.516240509,3.640443388,-0.739255764,1.80737261
29,1.026941781,2.516240509,3.640443388,-0.944996496,1.726041294
13,0.807992574,1.824290909,1.634805033,-0.620360747,0.625014331
29,1.026941781,2.516240509,3.640443388,-0.401581954,2.628552651
29,1.026941781,2.516240509,3.640443388,0.601841488,1.062100856
6,-0.886914693,1.645032857,1.779570816,-1.085183395,-0.198014356
29,1.026941781,2.516240509,3.640443388,-0.616219189,2.198298745
7,-1.472914183,-0.85104105,0.5107855,-1.896959461,-0.093414086
29,1.026941781,2.516240509,3.640443388,-0.320272605,3.586661086
6,-0.886914693,1.645032857,1.779570816,-1.983664837,0.906234419
24,-0.256928763,2.754606,2.265752994,-0.200418865,-1.051530283
29,1.026941781,2.516240509,3.640443388,-1.168159398,2.641558519
8,0.300545532,1.163765672,1.872015986,-1.224273466,1.668653942
29,1.026941781,2.516240509,3.640443388,-1.384340789,3.246307785
5,0.56081774,2.085625404,1.91047032,-1.113403505,1.09432683
29,1.026941781,2.516240509,3.640443388,0.073401112,2.262078655
18,-2.402894606,1.499964415,1.760030815,-4.759605647,2.913019213
29,1.026941781,2.516240509,3.640443388,-0.788460141,2.927586362
9,-1.053842446,1.367838803,3.113957413,-1.662752814,0.804773587
29,1.026941781,2.516240509,3.640443388,-0.681508039,0.862158976
23,0.642784775,1.41269264,0.097406306,-1.484749316,1.012916081
29,1.026941781,2.516240509,3.640443388,0.539969151,0.937600917
26,0.479070729,1.483563397,0.593446233,-1.497016005,0.195420108
22,-0.991668545,1.423601668,2.042829789,-1.204107467,0.661036095
24,-0.256928763,2.754606,2.265752994,-0.424158168,0.581631275
24,-0.256928763,2.754606,2.265752994,-1.122874154,1.603049838
29,1.026941781,2.516240509,3.640443388,0.133952086,0.824991155
29,1.026941781,2.516240509,3.640443388,-0.354222779,0.315706034
2,0.137100148,0.202200784,1.313701515,-1.628441464,0.040520609
9,-1.053842446,1.367838803,3.113957413,-1.71046753,1.321624736
18,-2.402894606,1.499964415,1.760030815,-1.547524326,0.598320668
8,0.300545532,1.163765672,1.872015986,-0.453406829,0.380702328
24,-0.256928763,2.754606,2.265752994,1.15108704,-0.687319213
9,-1.053842446,1.367838803,3.113957413,-1.77440187,1.679667987
10,0.190380504,0.569139556,1.518014367,-1.860171126,1.452016882
23,0.642784775,1.41269264,0.097406306,-0.957075578,0.670790235
18,-2.402894606,1.499964415,1.760030815,-2.316409512,0.324781362
29,1.026941781,2.516240509,3.640443388,-0.685961524,1.598826741
24,-0.256928763,2.754606,2.265752994,-2.044238367,1.988838861
29,1.026941781,2.516240509,3.640443388,-0.33136128,2.086926073
29,1.026941781,2.516240509,3.640443388,-0.785494416,1.92768047
6,-0.886914693,1.645032857,1.779570816,-1.543582399,0.858475569
12,0.264161268,1.462362841,2.565903024,-1.131653315,2.047816874
24,-0.256928763,2.754606,2.265752994,-0.270955913,0.603565445
20,-0.711947902,-0.442914816,1.017715669,-2.183051059,-0.243683385
28,-0.878088594,0.873728212,0.289505684,-0.99683488,0.076307282
29,1.026941781,2.516240509,3.640443388,-1.101730434,1.510470312
1,1.066382309,0.607186101,2.282936893,0.213963722,0.539946164
29,1.026941781,2.516240509,3.640443388,-0.41287647,0.606173051
18,-2.402894606,1.499964415,1.760030815,-2.73528209,1.266196868
3,-1.180979756,0.751009664,0.521851263,-1.047781387,0.24017781
22,-0.991668545,1.423601668,2.042829789,-1.437333984,0.333863493
13,0.807992574,1.824290909,1.634805033,-0.453301933,-0.475223496
6,-0.886914693,1.645032857,1.779570816,-2.871557001,1.495131727
7,-1.472914183,-0.85104105,0.5107855,-1.96741404,1.191685727
12,0.264161268,1.462362841,2.565903024,-0.664187585,1.834447475
22,-0.991668545,1.423601668,2.042829789,-2.223028857,0.941039238
26,0.479070729,1.483563397,0.593446233,-1.626462948,-0.369075297
18,-2.402894606,1.499964415,1.760030815,-1.268641029,-0.352719317
24,-0.256928763,2.754606,2.265752994,-1.891442073,2.383813548
30,0.988594142,1.254374518,0.307014682,-1.230093834,-0.537568369
29,1.026941781,2.516240509,3.640443388,-0.384083248,1.241276446
6,-0.886914693,1.645032857,1.779570816,-0.924983379,-0.683502585
29,1.026941781,2.516240509,3.640443388,-1.943717861,2.324988827
